distance_km,weight_kg,price,payment_method,order_hour,is_fraud,data_source
236.07,0.63,270,Wallet,14,0,real_openml_creditcard_42397
275.42,96.05,1450,Prepaid,10,0,synthetic
47.63,7.51,183,Prepaid,15,0,real_openml_creditcard_42397
41.59,7.96,183,COD,14,0,real_openml_creditcard_42397
49.49,7.45,184,Wallet,16,0,real_openml_creditcard_42397
436.76,86.86,1485,Prepaid,10,0,synthetic
30.51,9.21,188,Prepaid,6,0,real_openml_creditcard_42397
56.39,7.19,187,Prepaid,16,0,real_openml_creditcard_42397
276.46,16.71,499,Prepaid,6,0,synthetic
421.54,42.58,940,Wallet,17,0,synthetic
504.89,87.35,1553,COD,17,0,synthetic
333.44,81.72,1331,Prepaid,0,0,synthetic
782.92,22.78,1028,Prepaid,5,0,synthetic
83.06,4.94,184,COD,0,0,real_openml_creditcard_42397
61.5,66.37,902,Prepaid,4,0,synthetic
266.79,53.94,937,Wallet,3,0,synthetic
752.17,42.37,1235,COD,12,0,synthetic
469.24,30.37,837,COD,15,0,synthetic
771.79,110.42,2070,Prepaid,1,0,synthetic
19.61,71.64,927,Prepaid,20,0,synthetic
96.52,25.59,444,Prepaid,0,0,real_openml_creditcard_42397
89.99,17.08,336,Wallet,23,0,real_openml_creditcard_42397
610.66,12.87,754,COD,8,0,real_openml_creditcard_42397
179.42,1.29,227,Prepaid,11,0,real_openml_creditcard_42397
80.14,13.74,287,COD,21,0,real_openml_creditcard_42397
409.48,59.51,1133,Prepaid,1,0,synthetic
482.9,43.36,1005,Prepaid,7,0,synthetic
1324.48,0.75,1251,Wallet,20,0,real_openml_creditcard_42397
30.44,8.88,184,COD,23,0,real_openml_creditcard_42397
37.59,9.85,202,Prepaid,16,0,real_openml_creditcard_42397
31.16,9.58,193,Wallet,11,0,real_openml_creditcard_42397
62.51,92.85,1220,Prepaid,23,0,synthetic
178.73,59.7,927,Wallet,2,0,synthetic
354.27,74.91,1268,COD,10,0,synthetic
154.23,33.53,591,Prepaid,3,0,synthetic
29.47,9.04,185,Wallet,12,0,real_openml_creditcard_42397
688.36,16.54,868,Wallet,20,0,synthetic
493.22,86.32,1530,COD,20,0,synthetic
323.34,6.42,418,Wallet,9,0,real_openml_creditcard_42397
268.93,22.54,562,Prepaid,19,0,synthetic
1.0,29.07,400,Wallet,18,0,real_openml_creditcard_42397
3.17,16.18,247,Wallet,23,0,real_openml_creditcard_42397
363.18,100.68,1585,COD,4,0,synthetic
396.05,76.86,1329,Prepaid,22,0,synthetic
53.97,7.87,193,Prepaid,0,0,real_openml_creditcard_42397
17.38,25.53,372,Wallet,8,0,real_openml_creditcard_42397
402.11,12.01,556,Wallet,10,0,real_openml_creditcard_42397
63.06,6.44,184,Prepaid,0,0,real_openml_creditcard_42397
17.94,12.82,220,COD,11,0,real_openml_creditcard_42397
195.95,45.78,776,COD,14,0,synthetic
673.87,6.42,734,Prepaid,8,0,synthetic
580.45,27.33,900,Wallet,15,0,synthetic
214.27,3.85,289,Wallet,20,0,real_openml_creditcard_42397
146.05,35.43,607,COD,12,0,synthetic
607.68,23.79,882,Prepaid,8,0,synthetic
605.57,86.76,1636,COD,17,0,synthetic
25.49,17.42,282,COD,19,0,real_openml_creditcard_42397
55.69,8.74,205,COD,11,0,real_openml_creditcard_42397
143.29,98.14,1357,Prepaid,9,0,synthetic
8.64,10.35,182,Wallet,7,0,real_openml_creditcard_42397
191.09,19.27,453,Prepaid,4,0,synthetic
138.84,1.17,189,Prepaid,16,0,real_openml_creditcard_42397
200.32,90.48,1316,Prepaid,4,0,synthetic
110.88,2.6,181,Wallet,19,0,real_openml_creditcard_42397
405.48,21.64,675,Prepaid,22,0,synthetic
117.68,2.26,183,Wallet,1,0,real_openml_creditcard_42397
619.24,5.18,670,Wallet,0,0,synthetic
9.62,11.95,202,Wallet,10,0,real_openml_creditcard_42397
81.78,97.41,1293,Prepaid,12,0,synthetic
366.1,0.59,387,COD,0,0,synthetic
221.91,0.86,260,Prepaid,2,0,real_openml_creditcard_42397
555.95,23.83,836,Prepaid,9,0,synthetic
353.76,76.75,1289,Prepaid,2,0,synthetic
192.45,0.9,234,COD,9,0,real_openml_creditcard_42397
70.4,6.47,191,COD,17,0,real_openml_creditcard_42397
177.28,100.53,1416,COD,16,0,synthetic
738.49,74.1,1604,Prepaid,14,0,synthetic
86.36,6.44,205,COD,10,0,real_openml_creditcard_42397
69.62,19.11,342,Wallet,9,0,real_openml_creditcard_42397
154.35,21.47,447,Wallet,5,0,synthetic
664.37,13.81,814,Prepaid,5,0,synthetic
429.45,98.82,1622,Prepaid,7,0,synthetic
199.26,9.47,343,Prepaid,23,0,real_openml_creditcard_42397
90.76,26.48,449,Wallet,19,0,synthetic
793.81,90.65,1852,Wallet,21,0,synthetic
725.64,1.86,725,COD,9,0,synthetic
344.75,77.11,1286,Prepaid,19,0,synthetic
437.61,97.6,1615,Wallet,14,0,synthetic
90.91,4.68,188,Prepaid,21,0,real_openml_creditcard_42397
58.04,6.9,185,Prepaid,8,0,real_openml_creditcard_42397
165.69,2.91,234,Prepaid,1,0,real_openml_creditcard_42397
477.88,113.65,1844,COD,11,0,synthetic
322.16,8.97,448,COD,19,0,synthetic
151.02,115.41,1571,Wallet,19,0,synthetic
51.08,9.0,204,Prepaid,12,0,real_openml_creditcard_42397
513.24,116.65,1912,Wallet,23,0,synthetic
345.21,4.89,419,Prepaid,23,0,synthetic
342.12,47.38,927,COD,15,0,synthetic
84.04,4.61,181,Prepaid,12,0,real_openml_creditcard_42397
189.19,22.06,485,Wallet,15,0,real_openml_creditcard_42397
401.9,98.54,1594,COD,6,0,synthetic
398.17,23.85,695,Prepaid,12,0,synthetic
194.68,0.73,234,COD,9,0,real_openml_creditcard_42397
244.52,16.33,466,Wallet,14,0,real_openml_creditcard_42397
693.13,48.48,1256,Prepaid,1,0,synthetic
234.74,113.35,1622,Wallet,9,0,synthetic
14.3,17.34,271,COD,18,0,real_openml_creditcard_42397
14.93,33.35,464,Prepaid,22,0,synthetic
25.76,97.77,1246,Wallet,18,0,synthetic
51.16,9.25,207,Wallet,15,0,real_openml_creditcard_42397
161.4,1.73,216,Wallet,4,0,real_openml_creditcard_42397
230.96,81.66,1238,COD,14,0,synthetic
266.12,86.11,1323,Prepaid,20,0,synthetic
535.9,106.5,1810,Prepaid,0,0,synthetic
114.64,5.65,221,Prepaid,10,0,real_openml_creditcard_42397
91.34,15.73,321,COD,23,0,real_openml_creditcard_42397
75.05,12.79,271,COD,22,0,real_openml_creditcard_42397
667.92,114.29,2023,Wallet,0,0,synthetic
423.69,23.68,715,Wallet,17,0,synthetic
10.38,10.14,181,Prepaid,19,0,real_openml_creditcard_42397
139.51,0.7,184,Wallet,18,0,real_openml_creditcard_42397
773.87,110.23,2069,Prepaid,0,0,synthetic
106.13,3.04,182,Wallet,21,0,real_openml_creditcard_42397
99.29,3.8,185,Wallet,18,0,real_openml_creditcard_42397
106.14,8.12,243,Wallet,16,0,real_openml_creditcard_42397
616.73,105.74,1874,Wallet,14,0,synthetic
223.13,27.45,580,COD,16,0,synthetic
197.02,106.25,1502,COD,10,0,synthetic
500.21,15.65,688,Wallet,21,0,real_openml_creditcard_42397
117.37,8.2,254,Prepaid,8,0,real_openml_creditcard_42397
399.06,20.32,653,Prepaid,22,0,synthetic
624.13,13.23,770,Prepaid,12,0,synthetic
84.83,4.64,182,COD,22,0,real_openml_creditcard_42397
21.6,16.8,271,Wallet,16,0,real_openml_creditcard_42397
701.87,10.36,806,Wallet,18,0,real_openml_creditcard_42397
111.19,8.16,248,Prepaid,14,0,real_openml_creditcard_42397
521.67,24.04,808,Prepaid,8,0,real_openml_creditcard_42397
157.46,0.61,199,COD,13,0,real_openml_creditcard_42397
749.78,65.21,1507,Prepaid,10,0,synthetic
180.19,75.83,1122,COD,22,0,synthetic
707.86,35.53,1113,Prepaid,9,0,synthetic
131.45,1.14,182,Prepaid,14,0,real_openml_creditcard_42397
167.69,40.43,686,Prepaid,8,0,synthetic
142.91,27.41,508,Wallet,20,0,synthetic
103.44,3.49,185,COD,9,0,real_openml_creditcard_42397
392.04,41.17,897,COD,16,0,synthetic
153.39,38.9,655,Wallet,3,0,synthetic
127.49,2.27,192,Prepaid,11,0,real_openml_creditcard_42397
65.12,6.12,182,COD,8,0,real_openml_creditcard_42397
798.81,55.45,1434,Prepaid,15,0,synthetic
322.83,31.64,720,COD,15,0,synthetic
703.13,45.08,1224,Prepaid,20,0,synthetic
328.87,22.4,615,Wallet,5,0,synthetic
10.94,10.18,182,COD,13,0,real_openml_creditcard_42397
33.11,8.85,186,COD,22,0,real_openml_creditcard_42397
732.12,39.15,1179,Wallet,4,0,synthetic
302.04,3.76,367,Wallet,18,0,real_openml_creditcard_42397
127.49,1.86,187,Prepaid,15,0,real_openml_creditcard_42397
145.11,103.07,1417,Prepaid,17,0,synthetic
555.9,77.14,1476,Wallet,19,0,synthetic
272.78,63.88,1062,Prepaid,0,0,synthetic
17.95,11.24,201,Wallet,20,0,real_openml_creditcard_42397
64.96,8.96,216,Wallet,17,0,real_openml_creditcard_42397
464.45,61.14,1202,Wallet,11,0,synthetic
300.07,41.6,819,COD,21,0,synthetic
74.75,6.73,198,COD,0,0,real_openml_creditcard_42397
670.7,47.73,1226,Prepaid,6,0,synthetic
90.01,10.83,261,COD,9,0,real_openml_creditcard_42397
783.89,53.63,1399,Wallet,11,0,synthetic
527.84,91.77,1626,Prepaid,7,0,synthetic
209.41,25.0,538,COD,3,1,synthetic
108.17,2.89,182,COD,8,0,real_openml_creditcard_42397
624.25,55.61,1279,Wallet,15,0,synthetic
301.06,15.17,503,COD,12,0,real_openml_creditcard_42397
80.17,4.99,182,COD,13,0,real_openml_creditcard_42397
643.71,64.16,1399,Prepaid,18,0,synthetic
109.09,4.15,198,Prepaid,10,0,real_openml_creditcard_42397
29.9,8.84,183,COD,0,0,real_openml_creditcard_42397
217.81,1.08,259,COD,16,0,real_openml_creditcard_42397
616.52,99.07,1794,Wallet,23,0,synthetic
59.56,7.87,198,Prepaid,4,0,real_openml_creditcard_42397
621.2,17.86,823,Wallet,12,0,synthetic
96.58,10.01,257,Prepaid,22,0,real_openml_creditcard_42397
17.59,9.68,182,COD,23,0,real_openml_creditcard_42397
313.16,97.55,1502,Wallet,3,0,synthetic
90.65,100.81,1341,COD,16,0,synthetic
284.97,88.4,1367,Prepaid,23,0,synthetic
348.16,88.69,1428,Prepaid,1,0,synthetic
38.63,2.28,112,Prepaid,19,0,synthetic
505.47,41.01,997,Wallet,1,0,synthetic
319.93,1.31,354,Wallet,7,0,synthetic
506.31,65.11,1287,Prepaid,5,0,synthetic
361.0,29.09,724,COD,14,0,real_openml_creditcard_42397
88.94,6.16,204,Prepaid,0,0,real_openml_creditcard_42397
407.23,102.57,1647,Prepaid,0,0,synthetic
240.13,55.41,931,Wallet,13,0,synthetic
125.43,26.4,480,Wallet,16,0,synthetic
343.45,4.87,418,Prepaid,0,0,synthetic
619.68,80.71,1576,Prepaid,17,0,synthetic
289.16,82.15,1296,Wallet,2,0,synthetic
541.05,41.57,1036,Wallet,5,0,synthetic
197.25,3.21,266,Prepaid,15,0,real_openml_creditcard_42397
460.44,59.64,1180,Wallet,16,0,synthetic
50.56,14.62,271,Wallet,19,0,real_openml_creditcard_42397
308.76,7.01,412,Prepaid,16,0,real_openml_creditcard_42397
201.31,73.06,1108,Wallet,17,0,synthetic
11.82,15.7,249,COD,9,0,real_openml_creditcard_42397
3.16,31.87,435,Wallet,13,0,synthetic
506.95,46.87,1069,Wallet,22,0,synthetic
213.16,70.09,1083,Wallet,12,0,synthetic
627.48,82.06,1599,Prepaid,23,0,synthetic
679.88,81.93,1645,Wallet,5,0,synthetic
42.15,39.76,565,Wallet,9,0,real_openml_creditcard_42397
383.24,82.06,1380,Prepaid,1,0,synthetic
8.58,11.44,195,COD,14,0,real_openml_creditcard_42397
16.06,11.88,207,Wallet,13,0,real_openml_creditcard_42397
197.18,66.85,1030,Prepaid,0,1,synthetic
212.24,11.49,379,Wallet,3,0,synthetic
41.33,9.23,198,Prepaid,9,0,real_openml_creditcard_42397
171.96,110.58,1532,Prepaid,10,0,synthetic
512.11,114.56,1886,Prepaid,21,0,synthetic
328.35,97.54,1516,COD,23,0,synthetic
112.42,47.46,721,Wallet,5,0,synthetic
746.26,30.03,1082,Prepaid,14,0,synthetic
635.7,109.54,1937,Prepaid,13,0,synthetic
749.31,90.84,1814,COD,15,0,synthetic
7.55,18.1,274,Wallet,18,0,real_openml_creditcard_42397
104.65,3.15,182,COD,23,0,real_openml_creditcard_42397
409.05,46.68,978,COD,23,1,synthetic
758.03,43.53,1255,Prepaid,18,0,synthetic
91.27,4.15,182,Wallet,14,0,real_openml_creditcard_42397
696.89,12.93,832,Wallet,10,0,synthetic
767.86,12.81,895,COD,7,0,synthetic
4.4,96.53,1212,Wallet,14,0,synthetic
533.5,110.26,1853,COD,13,0,synthetic
44.73,7.65,182,COD,22,0,real_openml_creditcard_42397
44.78,108.11,1388,Wallet,13,0,synthetic
343.36,116.98,1763,COD,10,0,synthetic
47.85,17.66,305,COD,0,0,real_openml_creditcard_42397
38.27,9.55,199,COD,7,0,real_openml_creditcard_42397
281.26,7.74,396,Wallet,8,0,real_openml_creditcard_42397
275.78,5.73,367,Prepaid,16,0,real_openml_creditcard_42397
72.0,6.18,189,Prepaid,11,0,real_openml_creditcard_42397
137.78,81.41,1151,COD,9,0,synthetic
704.0,62.41,1433,COD,4,0,synthetic
140.23,0.9,187,Prepaid,19,0,real_openml_creditcard_42397
626.65,68.29,1434,Prepaid,11,0,synthetic
369.63,107.89,1677,Wallet,17,0,synthetic
101.27,7.74,234,Wallet,20,0,real_openml_creditcard_42397
46.78,10.07,213,COD,20,0,real_openml_creditcard_42397
487.15,40.19,971,Prepaid,15,0,synthetic
711.09,97.71,1863,Prepaid,6,0,synthetic
491.27,33.75,897,COD,17,0,synthetic
24.1,9.94,191,Wallet,21,0,real_openml_creditcard_42397
262.4,84.72,1303,Wallet,17,0,synthetic
127.09,1.55,183,COD,18,0,real_openml_creditcard_42397
397.56,49.18,998,Prepaid,16,0,synthetic
421.98,50.29,1033,Prepaid,0,0,synthetic
704.2,117.68,2096,Prepaid,23,0,synthetic
1.45,10.89,182,Prepaid,23,0,real_openml_creditcard_42397
30.45,8.8,183,Prepaid,10,0,real_openml_creditcard_42397
354.11,7.36,457,Prepaid,15,0,real_openml_creditcard_42397
219.2,1.31,263,Prepaid,16,0,real_openml_creditcard_42397
224.58,82.46,1242,Wallet,19,0,synthetic
244.53,84.32,1282,Prepaid,17,0,synthetic
3.03,12.86,207,Wallet,21,0,real_openml_creditcard_42397
207.19,1.04,249,Prepaid,23,0,real_openml_creditcard_42397
15.08,9.87,182,Prepaid,22,0,real_openml_creditcard_42397
227.84,100.51,1461,COD,1,0,synthetic
172.35,55.7,874,COD,15,0,synthetic
44.66,16.07,283,Prepaid,15,0,real_openml_creditcard_42397
626.98,3.09,651,Wallet,22,0,synthetic
370.64,97.87,1558,Wallet,23,0,synthetic
348.28,40.48,849,Prepaid,16,1,synthetic
702.34,25.63,990,Wallet,16,0,synthetic
76.93,6.48,197,Wallet,21,0,real_openml_creditcard_42397
673.05,33.36,1056,Wallet,14,0,synthetic
592.84,68.48,1405,Wallet,10,0,synthetic
1.11,11.08,184,Prepaid,5,0,real_openml_creditcard_42397
25.04,8.96,180,Prepaid,21,0,real_openml_creditcard_42397
137.38,7.72,266,Wallet,11,0,synthetic
590.34,86.7,1622,Prepaid,22,0,synthetic
97.48,7.44,227,Wallet,15,0,real_openml_creditcard_42397
324.55,1.41,359,Prepaid,18,0,real_openml_creditcard_42397
358.06,1.85,394,Prepaid,0,0,synthetic
110.92,9.6,265,Prepaid,22,0,real_openml_creditcard_42397
350.0,62.5,1115,Prepaid,9,0,synthetic
65.11,44.25,640,Wallet,9,0,synthetic
580.06,105.47,1838,COD,13,0,synthetic
114.5,7.5,243,COD,14,0,real_openml_creditcard_42397
72.26,6.91,198,Wallet,4,0,real_openml_creditcard_42397
472.19,8.55,578,Prepaid,19,0,synthetic
39.85,8.01,182,COD,23,0,real_openml_creditcard_42397
267.21,2.71,323,COD,17,0,real_openml_creditcard_42397
143.48,43.04,696,COD,21,0,synthetic
696.53,72.11,1542,Prepaid,1,0,synthetic
597.27,45.8,1137,Prepaid,6,0,synthetic
17.86,16.87,269,Wallet,13,0,synthetic
740.74,24.86,1015,Wallet,21,0,real_openml_creditcard_42397
100.76,71.76,1002,Prepaid,1,0,synthetic
102.51,17.31,350,Prepaid,20,0,real_openml_creditcard_42397
519.36,54.19,1168,Wallet,9,0,synthetic
2.34,10.82,182,Wallet,22,0,real_openml_creditcard_42397
409.3,82.07,1403,Prepaid,14,0,synthetic
461.02,21.54,723,Prepaid,7,0,synthetic
385.72,3.99,445,COD,9,0,real_openml_creditcard_42397
322.29,14.74,517,Wallet,20,0,real_openml_creditcard_42397
149.74,86.91,1228,COD,2,0,synthetic
256.25,2.2,307,COD,19,0,real_openml_creditcard_42397
370.72,39.03,852,COD,16,0,synthetic
126.69,1.5,182,COD,15,0,real_openml_creditcard_42397
105.05,3.29,184,Wallet,22,0,real_openml_creditcard_42397
76.72,5.25,182,COD,16,0,real_openml_creditcard_42397
485.97,37.28,935,COD,1,0,synthetic
285.52,7.42,396,Prepaid,17,0,real_openml_creditcard_42397
492.64,13.61,657,Prepaid,11,0,synthetic
784.82,116.03,2149,COD,18,0,synthetic
378.92,35.31,815,Wallet,8,0,synthetic
437.3,74.19,1334,COD,10,0,synthetic
591.47,33.82,988,COD,9,0,synthetic
209.26,20.66,486,Wallet,12,0,synthetic
438.9,67.01,1249,COD,1,0,synthetic
608.74,35.79,1027,COD,1,0,synthetic
381.27,11.41,530,COD,16,0,real_openml_creditcard_42397
1.44,11.73,192,Prepaid,11,0,real_openml_creditcard_42397
557.84,92.71,1665,COD,15,0,synthetic
81.81,76.79,1045,Prepaid,1,0,synthetic
272.23,31.11,668,Prepaid,19,0,synthetic
96.97,3.56,180,Wallet,14,0,real_openml_creditcard_42397
152.39,16.03,379,Prepaid,16,0,synthetic
97.77,102.38,1367,Wallet,6,0,synthetic
246.45,40.27,755,Prepaid,14,0,synthetic
64.66,8.07,205,COD,7,0,real_openml_creditcard_42397
228.99,106.36,1532,Wallet,0,0,synthetic
91.71,4.95,192,Prepaid,14,0,real_openml_creditcard_42397
468.94,42.49,982,Wallet,1,0,synthetic
127.03,44.16,694,COD,20,0,synthetic
785.13,56.55,1435,Wallet,11,0,synthetic
669.06,24.43,945,Prepaid,17,0,synthetic
224.87,27.8,586,Wallet,10,0,real_openml_creditcard_42397
603.24,93.54,1715,Wallet,2,0,synthetic
41.04,8.01,183,COD,20,0,real_openml_creditcard_42397
118.26,4.96,216,COD,3,0,real_openml_creditcard_42397
208.61,8.6,341,Wallet,20,0,real_openml_creditcard_42397
305.22,86.49,1363,Prepaid,0,0,synthetic
666.74,78.42,1591,Prepaid,13,0,synthetic
111.08,4.42,203,COD,22,0,real_openml_creditcard_42397
69.31,14.8,290,Prepaid,17,0,real_openml_creditcard_42397
207.18,28.31,576,Wallet,23,0,synthetic
54.29,11.93,242,Prepaid,14,0,real_openml_creditcard_42397
195.13,75.66,1134,Prepaid,5,0,synthetic
13.66,9.98,182,COD,19,0,real_openml_creditcard_42397
127.61,17.51,375,COD,19,0,real_openml_creditcard_42397
105.25,21.77,406,Wallet,17,0,real_openml_creditcard_42397
468.18,2.41,500,Prepaid,11,0,synthetic
732.22,110.33,2033,Wallet,15,0,real_openml_creditcard_42397
207.26,2.12,262,Prepaid,13,0,real_openml_creditcard_42397
405.07,1.87,437,Wallet,23,0,real_openml_creditcard_42397
90.8,4.36,184,Prepaid,1,0,real_openml_creditcard_42397
382.72,115.1,1776,Wallet,13,0,synthetic
696.75,29.25,1028,COD,1,0,synthetic
781.81,109.66,2070,Prepaid,18,0,synthetic
476.56,118.95,1906,COD,23,0,synthetic
500.37,4.57,555,COD,18,0,synthetic
196.78,22.16,493,Wallet,21,0,real_openml_creditcard_42397
186.07,35.05,638,Wallet,23,0,synthetic
96.05,5.13,198,Prepaid,21,0,real_openml_creditcard_42397
240.48,44.09,796,COD,16,0,synthetic
10.2,11.4,196,Prepaid,4,0,real_openml_creditcard_42397
63.03,8.94,214,Prepaid,12,0,real_openml_creditcard_42397
52.63,43.72,622,Wallet,18,0,synthetic
4.56,11.99,198,COD,3,0,real_openml_creditcard_42397
205.5,119.93,1674,Wallet,2,0,synthetic
184.77,95.45,1362,Prepaid,22,0,synthetic
599.12,34.08,998,Wallet,21,1,synthetic
78.91,6.58,200,Prepaid,6,0,real_openml_creditcard_42397
12.74,78.88,1008,Prepaid,9,0,synthetic
126.01,10.47,289,Wallet,18,0,real_openml_creditcard_42397
41.25,17.59,298,COD,9,0,synthetic
516.69,22.71,788,Prepaid,1,0,synthetic
232.68,5.13,321,Wallet,18,0,real_openml_creditcard_42397
289.58,79.13,1260,Prepaid,13,0,synthetic
68.13,7.97,207,Prepaid,12,0,real_openml_creditcard_42397
185.28,23.19,495,Prepaid,12,0,real_openml_creditcard_42397
389.75,2.43,430,COD,0,0,synthetic
394.7,51.17,1019,Prepaid,20,0,synthetic
266.11,3.71,334,Prepaid,7,0,real_openml_creditcard_42397
136.47,92.82,1287,Prepaid,0,0,synthetic
269.4,116.53,1691,COD,17,0,synthetic
31.96,78.62,1022,Prepaid,2,0,synthetic
571.62,77.9,1499,COD,10,0,synthetic
684.28,20.0,906,Prepaid,8,0,synthetic
266.22,1.28,305,COD,23,0,real_openml_creditcard_42397
211.33,9.98,360,Wallet,20,0,real_openml_creditcard_42397
51.72,10.54,223,Wallet,19,0,real_openml_creditcard_42397
367.34,32.82,774,Prepaid,8,0,synthetic
16.62,19.71,301,COD,3,0,synthetic
473.88,46.1,1030,COD,19,0,synthetic
603.9,38.04,1050,Prepaid,6,0,synthetic
54.71,10.48,225,Wallet,8,0,real_openml_creditcard_42397
120.02,42.95,673,Prepaid,9,0,synthetic
154.87,1.47,207,Prepaid,22,0,real_openml_creditcard_42397
19.61,18.85,294,Prepaid,2,0,synthetic
58.2,14.47,276,Wallet,10,0,real_openml_creditcard_42397
538.4,1.29,550,Wallet,14,0,real_openml_creditcard_42397
65.93,8.64,213,Wallet,18,0,real_openml_creditcard_42397
20.37,9.81,186,COD,20,0,real_openml_creditcard_42397
715.08,82.02,1678,Wallet,23,0,synthetic
352.57,21.68,627,Wallet,16,0,synthetic
749.91,114.87,2103,Prepaid,21,0,synthetic
25.84,60.06,794,Prepaid,11,0,real_openml_creditcard_42397
99.91,10.26,263,Wallet,11,0,real_openml_creditcard_42397
106.72,115.14,1528,Wallet,1,0,synthetic
133.53,98.45,1352,COD,13,0,synthetic
716.54,46.91,1258,Prepaid,13,0,synthetic
61.55,6.63,185,Prepaid,23,0,real_openml_creditcard_42397
639.59,92.95,1741,COD,21,0,synthetic
735.41,36.34,1148,COD,3,0,synthetic
576.98,14.54,744,COD,23,0,synthetic
776.34,113.75,2114,Prepaid,14,0,synthetic
134.65,0.98,183,COD,18,0,real_openml_creditcard_42397
383.35,18.42,616,COD,17,0,real_openml_creditcard_42397
2.78,10.79,182,Wallet,14,0,real_openml_creditcard_42397
100.35,4.81,198,Wallet,1,0,real_openml_creditcard_42397
121.18,1.91,182,Wallet,12,0,real_openml_creditcard_42397
653.52,51.68,1258,Prepaid,11,0,synthetic
564.71,36.21,993,Wallet,11,0,synthetic
45.73,8.74,196,COD,0,0,real_openml_creditcard_42397
7.97,10.4,182,Prepaid,6,0,real_openml_creditcard_42397
269.08,22.4,561,COD,9,0,real_openml_creditcard_42397
633.45,72.25,1487,Wallet,8,0,synthetic
573.95,19.27,798,Prepaid,23,0,synthetic
66.93,5.98,182,Wallet,22,0,real_openml_creditcard_42397
421.87,101.39,1646,Prepaid,19,0,synthetic
420.67,81.82,1410,Prepaid,5,0,synthetic
137.13,1.38,190,COD,21,0,real_openml_creditcard_42397
133.11,45.12,711,Prepaid,8,0,synthetic
75.39,12.76,271,COD,18,0,real_openml_creditcard_42397
518.26,108.29,1816,COD,19,1,synthetic
46.38,21.86,354,Prepaid,0,0,real_openml_creditcard_42397
635.04,37.74,1074,Prepaid,15,0,synthetic
204.43,65.22,1017,Wallet,2,0,synthetic
254.27,5.35,343,Wallet,12,0,real_openml_creditcard_42397
692.42,45.38,1218,Prepaid,4,0,synthetic
191.29,11.27,357,COD,10,0,synthetic
487.08,102.03,1713,COD,17,0,synthetic
131.37,1.15,182,COD,10,0,real_openml_creditcard_42397
778.18,57.65,1442,COD,3,0,synthetic
307.25,29.0,675,COD,0,0,synthetic
585.98,30.83,947,Wallet,1,0,synthetic
2185.04,29.71,2373,Prepaid,14,0,real_openml_creditcard_42397
86.09,7.38,216,Prepaid,10,0,real_openml_creditcard_42397
16.99,11.31,201,Prepaid,22,0,real_openml_creditcard_42397
491.36,51.49,1110,Wallet,14,0,synthetic
714.12,28.32,1033,COD,22,0,synthetic
337.56,87.77,1407,Wallet,19,0,synthetic
388.46,8.98,507,Wallet,6,0,synthetic
25.45,9.17,183,Prepaid,2,0,real_openml_creditcard_42397
180.66,1.37,229,Prepaid,12,0,real_openml_creditcard_42397
589.12,2.16,606,Wallet,12,0,synthetic
66.69,7.0,194,Prepaid,20,0,real_openml_creditcard_42397
696.2,18.15,894,COD,18,0,synthetic
82.16,4.92,183,Wallet,5,0,real_openml_creditcard_42397
22.59,11.39,207,COD,19,0,real_openml_creditcard_42397
767.89,74.08,1630,Wallet,20,0,synthetic
477.81,32.67,872,Prepaid,6,0,synthetic
153.58,100.33,1392,COD,12,0,synthetic
319.2,28.32,677,COD,19,0,synthetic
375.58,8.16,486,Prepaid,14,0,real_openml_creditcard_42397
151.17,8.98,294,Wallet,16,0,synthetic
83.45,5.32,189,Prepaid,14,0,real_openml_creditcard_42397
494.64,61.09,1228,Prepaid,15,0,synthetic
600.94,3.18,629,Prepaid,14,0,synthetic
247.6,11.85,415,COD,9,0,synthetic
392.67,2.61,435,Prepaid,18,0,synthetic
122.82,19.81,398,Prepaid,5,0,synthetic
81.28,6.07,196,COD,22,0,real_openml_creditcard_42397
